flat_id,timestamp,units_kWh,is_anomaly
A115,2024-06-13 06:30:00,1.596,false
A116,2024-06-13 06:30:00,1.301,false
A117,2024-06-13 06:30:00,2.413,false
A118,2024-06-13 06:30:00,1.746,false
A119,2024-06-13 06:30:00,1.734,false
A120,2024-06-13 06:30:00,2.415,false
A121,2024-06-13 06:30:00,1.292,false
A122,2024-06-13 06:30:00,1.299,false
A123,2024-06-13 06:30:00,2.29,false
A124,2024-06-13 06:30:00,1.264,false
A125,2024-06-13 06:30:00,1.595,false
A126,2024-06-13 06:30:00,1.401,false
A127,2024-06-13 06:30:00,1.545,false
A128,2024-06-13 06:30:00,2.425,false
A129,2024-06-13 06:30:00,2.335,false
A130,2024-06-13 06:30:00,1.821,false
A131,2024-06-13 06:30:00,2.087,false
A132,2024-06-13 06:30:00,2.369,false
A133,2024-06-13 06:30:00,1.109,false
A134,2024-06-13 06:30:00,2.275,false
A135,2024-06-13 06:30:00,2.144,false
A136,2024-06-13 06:30:00,1.988,false
A137,2024-06-13 06:30:00,2.057,false
A138,2024-06-13 06:30:00,2.024,false
A139,2024-06-13 06:30:00,1.488,false
A140,2024-06-13 06:30:00,2.169,false
A141,2024-06-13 06:30:00,1.46,false
A142,2024-06-13 06:30:00,1.977,false
A143,2024-06-13 06:30:00,2.3,false
A144,2024-06-13 06:30:00,1.444,false
A145,2024-06-13 06:30:00,2.124,false
A146,2024-06-13 06:30:00,1.746,false
A147,2024-06-13 06:30:00,1.417,false
A148,2024-06-13 06:30:00,1.325,false
A149,2024-06-13 06:30:00,2.31,false
A150,2024-06-13 06:30:00,2.023,false
A101,2024-06-13 07:30:00,11.589,true
A102,2024-06-13 07:30:00,1.484,false
A103,2024-06-13 07:30:00,1.01,false
A104,2024-06-13 07:30:00,2.07,false
A105,2024-06-13 07:30:00,2.17,false
A106,2024-06-13 07:30:00,1.595,false
A107,2024-06-13 07:30:00,1.77,false
A108,2024-06-13 07:30:00,1.562,false
A109,2024-06-13 07:30:00,2.309,false
A110,2024-06-13 07:30:00,1.956,false
A111,2024-06-13 07:30:00,1.808,false
A112,2024-06-13 07:30:00,1.032,false
A113,2024-06-13 07:30:00,14.608,true
A114,2024-06-13 07:30:00,2.253,false
A115,2024-06-13 07:30:00,1.877,false
A116,2024-06-13 07:30:00,1.508,false
A117,2024-06-13 07:30:00,1.103,false
A118,2024-06-13 07:30:00,2.158,false
A119,2024-06-13 07:30:00,2.165,false
A120,2024-06-13 07:30:00,1.691,false
A121,2024-06-13 07:30:00,1.371,false
A122,2024-06-13 07:30:00,1.735,false
A123,2024-06-13 07:30:00,1.948,false
A124,2024-06-13 07:30:00,1.111,false
A125,2024-06-13 07:30:00,1.55,false
A126,2024-06-13 07:30:00,1.508,false
A127,2024-06-13 07:30:00,2.139,false
A128,2024-06-13 07:30:00,2.275,false
A129,2024-06-13 07:30:00,1.372,false
A130,2024-06-13 07:30:00,2.379,false
A131,2024-06-13 07:30:00,1.092,false
A132,2024-06-13 07:30:00,1.862,false
A133,2024-06-13 07:30:00,1.343,false
A134,2024-06-13 07:30:00,13.871,true
A135,2024-06-13 07:30:00,1.574,false
A136,2024-06-13 07:30:00,1.221,false
A137,2024-06-13 07:30:00,2.188,false
A138,2024-06-13 07:30:00,1.139,false
A139,2024-06-13 07:30:00,2.342,false
A140,2024-06-13 07:30:00,1.304,false
A141,2024-06-13 07:30:00,0.998,false
A142,2024-06-13 07:30:00,1.703,false
A143,2024-06-13 07:30:00,14.348,true
A144,2024-06-13 07:30:00,1.448,false
A145,2024-06-13 07:30:00,2.227,false
A146,2024-06-13 07:30:00,1.621,false
A147,2024-06-13 07:30:00,2.215,false
A148,2024-06-13 07:30:00,1.611,false
A149,2024-06-13 07:30:00,1.711,false
A150,2024-06-13 07:30:00,2.37,false
A101,2024-06-13 08:30:00,1.782,false
A102,2024-06-13 08:30:00,1.378,false
A103,2024-06-13 08:30:00,1.581,false
A104,2024-06-13 08:30:00,1.476,false
A105,2024-06-13 08:30:00,1.641,false
A106,2024-06-13 08:30:00,1.656,false
A107,2024-06-13 08:30:00,1.428,false
A108,2024-06-13 08:30:00,1.778,false
A109,2024-06-13 08:30:00,2.035,false
A110,2024-06-13 08:30:00,1.654,false
A111,2024-06-13 08:30:00,1.878,false
A112,2024-06-13 08:30:00,2.283,false
A113,2024-06-13 08:30:00,2.056,false
A114,2024-06-13 08:30:00,1.731,false
A115,2024-06-13 08:30:00,2.385,false
A116,2024-06-13 08:30:00,10.587,true
A117,2024-06-13 08:30:00,1.686,false
A118,2024-06-13 08:30:00,1.61,false
A119,2024-06-13 08:30:00,2.391,false
A120,2024-06-13 08:30:00,13.736,true
A121,2024-06-13 08:30:00,2.331,false
A122,2024-06-13 08:30:00,1.369,false
A123,2024-06-13 08:30:00,1.235,false
A124,2024-06-13 08:30:00,2.378,false
A125,2024-06-13 08:30:00,1.791,false
A126,2024-06-13 08:30:00,2.027,false
A127,2024-06-13 08:30:00,1.499,false
A128,2024-06-13 08:30:00,0.916,false
A129,2024-06-13 08:30:00,1.27,false
A130,2024-06-13 08:30:00,1.051,false
A131,2024-06-13 08:30:00,1.827,false
A132,2024-06-13 08:30:00,1.973,false
A133,2024-06-13 08:30:00,1.876,false
A134,2024-06-13 08:30:00,1.471,false
A135,2024-06-13 08:30:00,1.029,false
A136,2024-06-13 08:30:00,2.407,false
A137,2024-06-13 08:30:00,1.48,false
A138,2024-06-13 08:30:00,1.651,false
A139,2024-06-13 08:30:00,1.442,false
A140,2024-06-13 08:30:00,1.712,false
A141,2024-06-13 08:30:00,2.449,false
A142,2024-06-13 08:30:00,2.085,false
A143,2024-06-13 08:30:00,1.819,false
A144,2024-06-13 08:30:00,1.831,false
A145,2024-06-13 08:30:00,1.777,false
A146,2024-06-13 08:30:00,1.482,false
A147,2024-06-13 08:30:00,1.85,false
A148,2024-06-13 08:30:00,1.682,false
A149,2024-06-13 08:30:00,2.325,false
A150,2024-06-13 08:30:00,1.461,false
A101,2024-06-13 09:30:00,1.622,false
A102,2024-06-13 09:30:00,1.692,false
A103,2024-06-13 09:30:00,2.258,false
A104,2024-06-13 09:30:00,1.894,false
A105,2024-06-13 09:30:00,1.979,false
A106,2024-06-13 09:30:00,1.486,false
A107,2024-06-13 09:30:00,1.444,false
A108,2024-06-13 09:30:00,1.302,false
A109,2024-06-13 09:30:00,1.919,false
A110,2024-06-13 09:30:00,2.188,false
A111,2024-06-13 09:30:00,1.183,false
A112,2024-06-13 09:30:00,1.396,false
A113,2024-06-13 09:30:00,1.763,false
A114,2024-06-13 09:30:00,1.8,false
A115,2024-06-13 09:30:00,1.595,false
A116,2024-06-13 09:30:00,1.179,false
A117,2024-06-13 09:30:00,1.989,false
A118,2024-06-13 09:30:00,1.381,false
A119,2024-06-13 09:30:00,2.198,false
A120,2024-06-13 09:30:00,1.399,false
A121,2024-06-13 09:30:00,1.296,false
A122,2024-06-13 09:30:00,2.269,false
A123,2024-06-13 09:30:00,2.373,false
A124,2024-06-13 09:30:00,1.201,false
A125,2024-06-13 09:30:00,1.626,false
A126,2024-06-13 09:30:00,2.322,false
A127,2024-06-13 09:30:00,1.987,false
A128,2024-06-13 09:30:00,2.629,false
A129,2024-06-13 09:30:00,1.842,false
A130,2024-06-13 09:30:00,2.425,false
A131,2024-06-13 09:30:00,1.544,false
A132,2024-06-13 09:30:00,1.361,false
A133,2024-06-13 09:30:00,1.914,false
A134,2024-06-13 09:30:00,1.84,false
A135,2024-06-13 09:30:00,2.497,false
A136,2024-06-13 09:30:00,1.325,false
A137,2024-06-13 09:30:00,1.407,false
A138,2024-06-13 09:30:00,2.297,false
A139,2024-06-13 09:30:00,1.259,false
A140,2024-06-13 09:30:00,2.084,false
A141,2024-06-13 09:30:00,1.783,false
A142,2024-06-13 09:30:00,0.873,false
A143,2024-06-13 09:30:00,1.191,false
A144,2024-06-13 09:30:00,1.097,false
A145,2024-06-13 09:30:00,1.373,false
A146,2024-06-13 09:30:00,1.652,false
A147,2024-06-13 09:30:00,10.056,true
A148,2024-06-13 09:30:00,1.557,false
A149,2024-06-13 09:30:00,1.976,false
A150,2024-06-13 09:30:00,1.131,false
A101,2024-06-13 10:30:00,1.011,false
A102,2024-06-13 10:30:00,12.873,true
A103,2024-06-13 10:30:00,1.789,false
A104,2024-06-13 10:30:00,1.743,false
A105,2024-06-13 10:30:00,1.747,false
A106,2024-06-13 10:30:00,1.949,false
A107,2024-06-13 10:30:00,2.246,false
A108,2024-06-13 10:30:00,2.056,false
A109,2024-06-13 10:30:00,1.838,false
A110,2024-06-13 10:30:00,1.322,false
A111,2024-06-13 10:30:00,1.982,false
A112,2024-06-13 10:30:00,1.264,false
A113,2024-06-13 10:30:00,1.172,false
A114,2024-06-13 10:30:00,2.054,false
A115,2024-06-13 10:30:00,2.442,false
A116,2024-06-13 10:30:00,2.218,false
A117,2024-06-13 10:30:00,12.537,true
A118,2024-06-13 10:30:00,1.596,false
A119,2024-06-13 10:30:00,1.455,false
A120,2024-06-13 10:30:00,2.191,false
A121,2024-06-13 10:30:00,2.198,false
A122,2024-06-13 10:30:00,1.204,false
A123,2024-06-13 10:30:00,1.453,false
A124,2024-06-13 10:30:00,1.278,false
A125,2024-06-13 10:30:00,1.606,false
A126,2024-06-13 10:30:00,1.648,false
A127,2024-06-13 10:30:00,2.227,false
A128,2024-06-13 10:30:00,1.216,false
A129,2024-06-13 10:30:00,2.109,false
A130,2024-06-13 10:30:00,1.56,false
A131,2024-06-13 10:30:00,2.255,false
A132,2024-06-13 10:30:00,1.756,false
A133,2024-06-13 10:30:00,2.084,false
A134,2024-06-13 10:30:00,2.223,false
A135,2024-06-13 10:30:00,1.639,false
A136,2024-06-13 10:30:00,1.181,false
A137,2024-06-13 10:30:00,1.575,false
A138,2024-06-13 10:30:00,2.205,false
A139,2024-06-13 10:30:00,1.755,false
A140,2024-06-13 10:30:00,1.128,false
A141,2024-06-13 10:30:00,2.01,false
A142,2024-06-13 10:30:00,1.272,false
A143,2024-06-13 10:30:00,1.633,false
A144,2024-06-13 10:30:00,1.25,false
A145,2024-06-13 10:30:00,1.165,false
A146,2024-06-13 10:30:00,1.64,false
A147,2024-06-13 10:30:00,1.142,false
A148,2024-06-13 10:30:00,2.338,false
A149,2024-06-13 10:30:00,1.796,false
A150,2024-06-13 10:30:00,2.458,false
A101,2024-06-13 11:30:00,4.037,false
A102,2024-06-13 11:30:00,3.185,false
A103,2024-06-13 11:30:00,3.739,false
A104,2024-06-13 11:30:00,4.929,false
A105,2024-06-13 11:30:00,3.734,false
A106,2024-06-13 11:30:00,13.843,true
A107,2024-06-13 11:30:00,4.568,false
A108,2024-06-13 11:30:00,5.04,false
A109,2024-06-13 11:30:00,4.703,false
A110,2024-06-13 11:30:00,4.241,false
A111,2024-06-13 11:30:00,4.001,false
A112,2024-06-13 11:30:00,4.23,false
A113,2024-06-13 11:30:00,4.567,false
A114,2024-06-13 11:30:00,3.931,false
A115,2024-06-13 11:30:00,4.977,false
A116,2024-06-13 11:30:00,3.846,false
A117,2024-06-13 11:30:00,4.943,false
A118,2024-06-13 11:30:00,4.475,false
A119,2024-06-13 11:30:00,3.211,false
A120,2024-06-13 11:30:00,4.462,false
A121,2024-06-13 11:30:00,12.634,true
A122,2024-06-13 11:30:00,3.842,false
A123,2024-06-13 11:30:00,3.074,false
A124,2024-06-13 11:30:00,4.861,false
A125,2024-06-13 11:30:00,3.412,false
A126,2024-06-13 11:30:00,3.135,false
A127,2024-06-13 11:30:00,4.036,false
A128,2024-06-13 11:30:00,4.128,false
A129,2024-06-13 11:30:00,4.473,false
A130,2024-06-13 11:30:00,4.484,false
A131,2024-06-13 11:30:00,4.721,false
A132,2024-06-13 11:30:00,4.835,false
A133,2024-06-13 11:30:00,14.762,true
A134,2024-06-13 11:30:00,4.416,false
A135,2024-06-13 11:30:00,3.025,false
A136,2024-06-13 11:30:00,4.6,false
A137,2024-06-13 11:30:00,3.443,false
A138,2024-06-13 11:30:00,4.343,false
A139,2024-06-13 11:30:00,3.092,false
A140,2024-06-13 11:30:00,4.141,false
A141,2024-06-13 11:30:00,4.683,false
A142,2024-06-13 11:30:00,4.591,false
A143,2024-06-13 11:30:00,4.251,false
A144,2024-06-13 11:30:00,3.932,false
A145,2024-06-13 11:30:00,4.698,false
A146,2024-06-13 11:30:00,4.191,false
A147,2024-06-13 11:30:00,3.55,false
A148,2024-06-13 11:30:00,3.515,false
A149,2024-06-13 11:30:00,3.261,false
A150,2024-06-13 11:30:00,4.301,false
A101,2024-06-13 12:30:00,4.468,false
A102,2024-06-13 12:30:00,4.903,false
A103,2024-06-13 12:30:00,4.063,false
A104,2024-06-13 12:30:00,3.322,false
A105,2024-06-13 12:30:00,3.892,false
A106,2024-06-13 12:30:00,3.171,false
A107,2024-06-13 12:30:00,3.852,false
A108,2024-06-13 12:30:00,4.829,false
A109,2024-06-13 12:30:00,3.551,false
A110,2024-06-13 12:30:00,4.426,false
A111,2024-06-13 12:30:00,3.839,false
A112,2024-06-13 12:30:00,3.687,false
A113,2024-06-13 12:30:00,3.595,false
A114,2024-06-13 12:30:00,4.906,false
A115,2024-06-13 12:30:00,4.505,false
A116,2024-06-13 12:30:00,3.369,false
A117,2024-06-13 12:30:00,4.462,false
A118,2024-06-13 12:30:00,4.111,false
A119,2024-06-13 12:30:00,4.389,false
A120,2024-06-13 12:30:00,4.46,false
A121,2024-06-13 12:30:00,3.091,false
A122,2024-06-13 12:30:00,3.393,false
A123,2024-06-13 12:30:00,3.709,false
A124,2024-06-13 12:30:00,10.171,true
A125,2024-06-13 12:30:00,4.86,false
A126,2024-06-13 12:30:00,10.808,true
A127,2024-06-13 12:30:00,4.025,false
A128,2024-06-13 12:30:00,3.208,false
A129,2024-06-13 12:30:00,4.629,false
A130,2024-06-13 12:30:00,3.805,false
A131,2024-06-13 12:30:00,4.437,false
A132,2024-06-13 12:30:00,4.781,false
A133,2024-06-13 12:30:00,4.553,false
A134,2024-06-13 12:30:00,4.324,false
A135,2024-06-13 12:30:00,3.811,false
A136,2024-06-13 12:30:00,11.658,true
A137,2024-06-13 12:30:00,3.713,false
A138,2024-06-13 12:30:00,3.802,false
A139,2024-06-13 12:30:00,3.492,false
A140,2024-06-13 12:30:00,3.209,false
A141,2024-06-13 12:30:00,3.807,false
A142,2024-06-13 12:30:00,4.11,false
A143,2024-06-13 12:30:00,3.28,false
A144,2024-06-13 12:30:00,4.436,false
A145,2024-06-13 12:30:00,11.194,true
A146,2024-06-13 12:30:00,4.283,false
A147,2024-06-13 12:30:00,4.73,false
A148,2024-06-13 12:30:00,3.506,false
A149,2024-06-13 12:30:00,4.84,false
A150,2024-06-13 12:30:00,4.042,false
A101,2024-06-13 13:30:00,4.593,false
A102,2024-06-13 13:30:00,3.571,false
A103,2024-06-13 13:30:00,3.74,false
A104,2024-06-13 13:30:00,3.888,false
A105,2024-06-13 13:30:00,12.232,true
A106,2024-06-13 13:30:00,4.2,false
A107,2024-06-13 13:30:00,4.907,false
A108,2024-06-13 13:30:00,3.436,false
A109,2024-06-13 13:30:00,3.283,false
A110,2024-06-13 13:30:00,3.405,false
A111,2024-06-13 13:30:00,4.232,false
A112,2024-06-13 13:30:00,3.797,false
A113,2024-06-13 13:30:00,3.472,false
A114,2024-06-13 13:30:00,4.633,false
A115,2024-06-13 13:30:00,4.471,false
A116,2024-06-13 13:30:00,4.459,false
A117,2024-06-13 13:30:00,3.255,false
A118,2024-06-13 13:30:00,3.68,false
A119,2024-06-13 13:30:00,3.813,false
A120,2024-06-13 13:30:00,13.623,true
A121,2024-06-13 13:30:00,4.046,false
A122,2024-06-13 13:30:00,3.561,false
A123,2024-06-13 13:30:00,4.216,false
A124,2024-06-13 13:30:00,3.138,false
A125,2024-06-13 13:30:00,3.608,false
A126,2024-06-13 13:30:00,4.15,false
A127,2024-06-13 13:30:00,4.873,false
A128,2024-06-13 13:30:00,3.849,false
A129,2024-06-13 13:30:00,4.85,false
A130,2024-06-13 13:30:00,4.149,false
A131,2024-06-13 13:30:00,4.531,false
A132,2024-06-13 13:30:00,3.118,false
A133,2024-06-13 13:30:00,3.227,false
A134,2024-06-13 13:30:00,3.342,false
A135,2024-06-13 13:30:00,4.667,false
A136,2024-06-13 13:30:00,3.672,false
A137,2024-06-13 13:30:00,3.167,false
A138,2024-06-13 13:30:00,3.222,false
A139,2024-06-13 13:30:00,4.478,false
A140,2024-06-13 13:30:00,5.012,false
A141,2024-06-13 13:30:00,4.158,false
A142,2024-06-13 13:30:00,3.319,false
A143,2024-06-13 13:30:00,3.87,false
A144,2024-06-13 13:30:00,3.119,false
A145,2024-06-13 13:30:00,3.694,false
A146,2024-06-13 13:30:00,3.074,false
A147,2024-06-13 13:30:00,12.529,true
A148,2024-06-13 13:30:00,4.149,false
A149,2024-06-13 13:30:00,4.807,false
A150,2024-06-13 13:30:00,3.399,false
A101,2024-06-13 14:30:00,3.056,false
A102,2024-06-13 14:30:00,3.247,false
A103,2024-06-13 14:30:00,4.876,false
A104,2024-06-13 14:30:00,4.771,false
A105,2024-06-13 14:30:00,2.986,false
A106,2024-06-13 14:30:00,3.387,false
A107,2024-06-13 14:30:00,3.807,false
A108,2024-06-13 14:30:00,3.052,false
A109,2024-06-13 14:30:00,3.483,false
A110,2024-06-13 14:30:00,3.921,false
A111,2024-06-13 14:30:00,4.604,false
A112,2024-06-13 14:30:00,3.397,false
A113,2024-06-13 14:30:00,4.285,false
A114,2024-06-13 14:30:00,3.8,false
A115,2024-06-13 14:30:00,4.956,false
A116,2024-06-13 14:30:00,3.642,false
A117,2024-06-13 14:30:00,3.584,false
A118,2024-06-13 14:30:00,4.575,false
A119,2024-06-13 14:30:00,4.84,false
A120,2024-06-13 14:30:00,3.26,false
A121,2024-06-13 14:30:00,3.785,false
A122,2024-06-13 14:30:00,3.173,false
A123,2024-06-13 14:30:00,3.31,false
A124,2024-06-13 14:30:00,3.789,false
A125,2024-06-13 14:30:00,3.582,false
A126,2024-06-13 14:30:00,4.965,false
A127,2024-06-13 14:30:00,4.573,false
A128,2024-06-13 14:30:00,3.185,false
A129,2024-06-13 14:30:00,4.177,false
A130,2024-06-13 14:30:00,3.061,false
A131,2024-06-13 14:30:00,3.128,false
A132,2024-06-13 14:30:00,4.689,false
A133,2024-06-13 14:30:00,3.783,false
A134,2024-06-13 14:30:00,3.213,false
A135,2024-06-13 14:30:00,3.561,false
A136,2024-06-13 14:30:00,3.054,false
A137,2024-06-13 14:30:00,4.491,false
A138,2024-06-13 14:30:00,4.062,false
A139,2024-06-13 14:30:00,4.147,false
A140,2024-06-13 14:30:00,14.927,true
A141,2024-06-13 14:30:00,3.867,false
A142,2024-06-13 14:30:00,4.299,false
A143,2024-06-13 14:30:00,3.789,false
A144,2024-06-13 14:30:00,4.359,false
A145,2024-06-13 14:30:00,4.559,false
A146,2024-06-13 14:30:00,3.494,false
A147,2024-06-13 14:30:00,3.565,false
A148,2024-06-13 14:30:00,4.406,false
A149,2024-06-13 14:30:00,3.51,false
A150,2024-06-13 14:30:00,4.338,false
A101,2024-06-13 15:30:00,3.483,false
A102,2024-06-13 15:30:00,3.512,false
A103,2024-06-13 15:30:00,3.875,false
A104,2024-06-13 15:30:00,3.472,false
A105,2024-06-13 15:30:00,4.03,false
A106,2024-06-13 15:30:00,3.312,false
A107,2024-06-13 15:30:00,2.933,false
A108,2024-06-13 15:30:00,4.117,false
A109,2024-06-13 15:30:00,4.613,false
A110,2024-06-13 15:30:00,3.208,false
A111,2024-06-13 15:30:00,4.517,false
A112,2024-06-13 15:30:00,4.521,false
A113,2024-06-13 15:30:00,4.405,false
A114,2024-06-13 15:30:00,4.136,false
A115,2024-06-13 15:30:00,4.316,false
A116,2024-06-13 15:30:00,3.61,false
A117,2024-06-13 15:30:00,3.637,false
A118,2024-06-13 15:30:00,4.245,false
A119,2024-06-13 15:30:00,3.267,false
A120,2024-06-13 15:30:00,4.487,false
A121,2024-06-13 15:30:00,3.87,false
A122,2024-06-13 15:30:00,3.565,false
A123,2024-06-13 15:30:00,4.659,false
A124,2024-06-13 15:30:00,4.629,false
A125,2024-06-13 15:30:00,3.894,false
A126,2024-06-13 15:30:00,3.919,false
A127,2024-06-13 15:30:00,3.411,false
A128,2024-06-13 15:30:00,3.26,false
A129,2024-06-13 15:30:00,4.682,false
A130,2024-06-13 15:30:00,3.123,false
A131,2024-06-13 15:30:00,3.437,false
A132,2024-06-13 15:30:00,3.303,false
A133,2024-06-13 15:30:00,11.499,true
A134,2024-06-13 15:30:00,3.615,false
A135,2024-06-13 15:30:00,3.281,false
A136,2024-06-13 15:30:00,3.401,false
A137,2024-06-13 15:30:00,3.129,false
A138,2024-06-13 15:30:00,3.095,false
A139,2024-06-13 15:30:00,4.215,false
A140,2024-06-13 15:30:00,3.642,false
A141,2024-06-13 15:30:00,4.687,false
A142,2024-06-13 15:30:00,4.151,false
A143,2024-06-13 15:30:00,3.433,false
A144,2024-06-13 15:30:00,4.341,false
A145,2024-06-13 15:30:00,3.22,false
A146,2024-06-13 15:30:00,4.025,false
A147,2024-06-13 15:30:00,3.565,false
A148,2024-06-13 15:30:00,4.621,false
A149,2024-06-13 15:30:00,4.861,false
A150,2024-06-13 15:30:00,5.051,false
A101,2024-06-13 16:30:00,3.966,false
A102,2024-06-13 16:30:00,4.444,false
A103,2024-06-13 16:30:00,4.19,false
A104,2024-06-13 16:30:00,3.204,false
A105,2024-06-13 16:30:00,3.027,false
A106,2024-06-13 16:30:00,4.428,false
A107,2024-06-13 16:30:00,4.465,false
A108,2024-06-13 16:30:00,3.395,false
A109,2024-06-13 16:30:00,14.285,true
A110,2024-06-13 16:30:00,3.603,false
A111,2024-06-13 16:30:00,3.751,false
A112,2024-06-13 16:30:00,4.736,false
A113,2024-06-13 16:30:00,3.709,false
A114,2024-06-13 16:30:00,3.414,false
A115,2024-06-13 16:30:00,4.991,false
A116,2024-06-13 16:30:00,4.011,false
A117,2024-06-13 16:30:00,3.053,false
A118,2024-06-13 16:30:00,4.75,false
A119,2024-06-13 16:30:00,3.964,false
A120,2024-06-13 16:30:00,4.099,false
A121,2024-06-13 16:30:00,4.538,false
A122,2024-06-13 16:30:00,3.256,false
A123,2024-06-13 16:30:00,4.784,false
A124,2024-06-13 16:30:00,4.193,false
A125,2024-06-13 16:30:00,4.949,false
A126,2024-06-13 16:30:00,4.606,false
A127,2024-06-13 16:30:00,4.292,false
A128,2024-06-13 16:30:00,4.742,false
A129,2024-06-13 16:30:00,4.789,false
A130,2024-06-13 16:30:00,3.487,false
A131,2024-06-13 16:30:00,3.343,false
A132,2024-06-13 16:30:00,4.178,false
A133,2024-06-13 16:30:00,4.907,false
A134,2024-06-13 16:30:00,3.953,false
A135,2024-06-13 16:30:00,3.687,false
A136,2024-06-13 16:30:00,4.833,false
A137,2024-06-13 16:30:00,3.422,false
A138,2024-06-13 16:30:00,13.228,true
A139,2024-06-13 16:30:00,3.986,false
A140,2024-06-13 16:30:00,3.502,false
A141,2024-06-13 16:30:00,4.543,false
A142,2024-06-13 16:30:00,4.53,false
A143,2024-06-13 16:30:00,3.935,false
A144,2024-06-13 16:30:00,3.747,false
A145,2024-06-13 16:30:00,3.397,false
A146,2024-06-13 16:30:00,4.856,false
A147,2024-06-13 16:30:00,3.689,false
A148,2024-06-13 16:30:00,4.678,false
A149,2024-06-13 16:30:00,4.636,false
A150,2024-06-13 16:30:00,3.127,false
A101,2024-06-13 17:30:00,1.273,false
A102,2024-06-13 17:30:00,12.779,true
A103,2024-06-13 17:30:00,1.891,false
A104,2024-06-13 17:30:00,1.183,false
A105,2024-06-13 17:30:00,1.174,false
A106,2024-06-13 17:30:00,1.824,false
A107,2024-06-13 17:30:00,1.626,false
A108,2024-06-13 17:30:00,1.091,false
A109,2024-06-13 17:30:00,1.465,false
A110,2024-06-13 17:30:00,1.316,false
A111,2024-06-13 17:30:00,1.664,false
A112,2024-06-13 17:30:00,1.831,false
A113,2024-06-13 17:30:00,1.854,false
A114,2024-06-13 17:30:00,14.374,true
A115,2024-06-13 17:30:00,1.185,false
A116,2024-06-13 17:30:00,1.283,false
A117,2024-06-13 17:30:00,1.498,false
A118,2024-06-13 17:30:00,0.99,false
A119,2024-06-13 17:30:00,1.601,false
A120,2024-06-13 17:30:00,10.669,true
A121,2024-06-13 17:30:00,1.821,false
A122,2024-06-13 17:30:00,1.562,false
A123,2024-06-13 17:30:00,2.096,false
A124,2024-06-13 17:30:00,1.119,false
A125,2024-06-13 17:30:00,1.127,false
A126,2024-06-13 17:30:00,1.628,false
A127,2024-06-13 17:30:00,1.301,false
A128,2024-06-13 17:30:00,1.934,false
A129,2024-06-13 17:30:00,2.01,false
A130,2024-06-13 17:30:00,1.912,false
A131,2024-06-13 17:30:00,1.436,false
A132,2024-06-13 17:30:00,1.383,false
A133,2024-06-13 17:30:00,1.477,false
A134,2024-06-13 17:30:00,1.909,false
A135,2024-06-13 17:30:00,1.109,false
A136,2024-06-13 17:30:00,1.522,false
A137,2024-06-13 17:30:00,1.611,false
A138,2024-06-13 17:30:00,1.375,false
A139,2024-06-13 17:30:00,1.232,false
A140,2024-06-13 17:30:00,1.186,false
A141,2024-06-13 17:30:00,10.459,true
A142,2024-06-13 17:30:00,1.641,false
A143,2024-06-13 17:30:00,1.447,false
A144,2024-06-13 17:30:00,1.023,false
A145,2024-06-13 17:30:00,10.723,true
A146,2024-06-13 17:30:00,1.514,false
A147,2024-06-13 17:30:00,1.176,false
A148,2024-06-13 17:30:00,1.292,false
A149,2024-06-13 17:30:00,1.404,false
A150,2024-06-13 17:30:00,1.869,false
A101,2024-06-13 18:30:00,0.534,false
A102,2024-06-13 18:30:00,0.585,false
A103,2024-06-13 18:30:00,1.121,false
A104,2024-06-13 18:30:00,0.953,false
A105,2024-06-13 18:30:00,0.647,false
A106,2024-06-13 18:30:00,10.84,true
A107,2024-06-13 18:30:00,0.426,false
A108,2024-06-13 18:30:00,0.878,false
A109,2024-06-13 18:30:00,0.456,false
A110,2024-06-13 18:30:00,0.706,false
A111,2024-06-13 18:30:00,0.857,false
A112,2024-06-13 18:30:00,0.599,false
A113,2024-06-13 18:30:00,0.727,false
A114,2024-06-13 18:30:00,0.371,false
A115,2024-06-13 18:30:00,0.394,false
A116,2024-06-13 18:30:00,0.708,false
A117,2024-06-13 18:30:00,0.68,false
A118,2024-06-13 18:30:00,1.086,false
A119,2024-06-13 18:30:00,13.591,true
A120,2024-06-13 18:30:00,0.462,false
A121,2024-06-13 18:30:00,1.046,false
A122,2024-06-13 18:30:00,0.246,false
A123,2024-06-13 18:30:00,0.863,false
A124,2024-06-13 18:30:00,0.768,false
A125,2024-06-13 18:30:00,0.403,false
A126,2024-06-13 18:30:00,0.425,false
A127,2024-06-13 18:30:00,0.618,false
A128,2024-06-13 18:30:00,0.462,false
A129,2024-06-13 18:30:00,0.904,false
A130,2024-06-13 18:30:00,0.755,false
A131,2024-06-13 18:30:00,1.098,false
A132,2024-06-13 18:30:00,0.313,false
A133,2024-06-13 18:30:00,0.868,false
A134,2024-06-13 18:30:00,0.87,false
A135,2024-06-13 18:30:00,0.463,false
A136,2024-06-13 18:30:00,0.565,false
A137,2024-06-13 18:30:00,0.665,false
A138,2024-06-13 18:30:00,0.302,false
A139,2024-06-13 18:30:00,0.95,false
A140,2024-06-13 18:30:00,0.85,false
A141,2024-06-13 18:30:00,0.958,false
A142,2024-06-13 18:30:00,0.937,false
A143,2024-06-13 18:30:00,0.756,false
A144,2024-06-13 18:30:00,0.475,false
A145,2024-06-13 18:30:00,0.842,false
A146,2024-06-13 18:30:00,0.517,false
A147,2024-06-13 18:30:00,0.973,false
A148,2024-06-13 18:30:00,0.614,false
A149,2024-06-13 18:30:00,0.489,false
