flat_id,timestamp,units_kWh,is_anomaly
A129,2024-06-07 00:00:00,0.678,FALSE
A129,2024-06-07 01:00:00,11.36,TRUE
A129,2024-06-07 02:00:00,0.609,FALSE
A129,2024-06-07 03:00:00,0.945,FALSE
A129,2024-06-07 04:00:00,0.782,FALSE
A129,2024-06-07 05:00:00,0.613,FALSE
A129,2024-06-07 06:00:00,2.763,FALSE
A129,2024-06-07 07:00:00,1.777,FALSE
A129,2024-06-07 08:00:00,2.231,FALSE
A129,2024-06-07 09:00:00,1.352,FALSE
A129,2024-06-07 10:00:00,1.382,FALSE
A129,2024-06-07 11:00:00,1.716,FALSE
A129,2024-06-07 12:00:00,2.391,FALSE
A129,2024-06-07 13:00:00,1.198,FALSE
A129,2024-06-07 14:00:00,1.817,FALSE
A129,2024-06-07 15:00:00,1.52,FALSE
A129,2024-06-07 16:00:00,1.107,FALSE
A129,2024-06-07 17:00:00,4.366,FALSE
A129,2024-06-07 18:00:00,3.966,FALSE
A129,2024-06-07 19:00:00,3.141,FALSE
A129,2024-06-07 20:00:00,3.26,FALSE
A129,2024-06-07 21:00:00,3.711,FALSE
A129,2024-06-07 22:00:00,4.075,FALSE
A129,2024-06-07 23:00:00,11.404,TRUE
A129,2024-06-08 00:00:00,0.401,FALSE
A129,2024-06-08 01:00:00,0.31,FALSE
A129,2024-06-08 02:00:00,1.124,FALSE
A129,2024-06-08 03:00:00,0.419,FALSE
A129,2024-06-08 04:00:00,0.913,FALSE
A129,2024-06-08 05:00:00,0.514,FALSE
A129,2024-06-08 06:00:00,1.667,FALSE
A129,2024-06-08 07:00:00,2.947,FALSE
A129,2024-06-08 08:00:00,2.952,FALSE
A129,2024-06-08 09:00:00,2.67,FALSE
A129,2024-06-08 10:00:00,1.542,FALSE
A129,2024-06-08 11:00:00,1.207,FALSE
A129,2024-06-08 12:00:00,1.385,FALSE
A129,2024-06-08 13:00:00,1.401,FALSE
A129,2024-06-08 14:00:00,2.487,FALSE
A129,2024-06-08 15:00:00,2.378,FALSE
A129,2024-06-08 16:00:00,1.174,FALSE
A129,2024-06-08 17:00:00,3.637,FALSE
A129,2024-06-08 18:00:00,3.143,FALSE
A129,2024-06-08 19:00:00,5.128,FALSE
A129,2024-06-08 20:00:00,5.247,FALSE
A129,2024-06-08 21:00:00,14.959,TRUE
A129,2024-06-08 22:00:00,4.982,FALSE
A129,2024-06-08 23:00:00,1.423,FALSE
A129,2024-06-09 00:00:00,0.535,FALSE
A129,2024-06-09 01:00:00,10.117,TRUE
A129,2024-06-09 02:00:00,0.47,FALSE
A129,2024-06-09 03:00:00,12.829,TRUE
A129,2024-06-09 04:00:00,0.65,FALSE
A129,2024-06-09 05:00:00,13.102,TRUE
A129,2024-06-09 06:00:00,2.498,FALSE
A129,2024-06-09 07:00:00,2.239,FALSE
A129,2024-06-09 08:00:00,3.104,FALSE
A129,2024-06-09 09:00:00,2.258,FALSE
A129,2024-06-09 10:00:00,2.274,FALSE
A129,2024-06-09 11:00:00,1.671,FALSE
A129,2024-06-09 12:00:00,1.712,FALSE
A129,2024-06-09 13:00:00,1.463,FALSE
A129,2024-06-09 14:00:00,1.777,FALSE
A129,2024-06-09 15:00:00,0.973,FALSE
A129,2024-06-09 16:00:00,1.778,FALSE
A129,2024-06-09 17:00:00,3.504,FALSE
A129,2024-06-09 18:00:00,4.474,FALSE
A129,2024-06-09 19:00:00,3.653,FALSE
A129,2024-06-09 20:00:00,3.349,FALSE
A129,2024-06-09 21:00:00,4.865,FALSE
A129,2024-06-09 22:00:00,3.716,FALSE
A129,2024-06-09 23:00:00,1.341,FALSE
A129,2024-06-10 00:00:00,0.371,FALSE
A129,2024-06-10 01:00:00,0.604,FALSE
A129,2024-06-10 02:00:00,0.258,FALSE
A129,2024-06-10 03:00:00,0.545,FALSE
A129,2024-06-10 04:00:00,0.321,FALSE
A129,2024-06-10 05:00:00,0.55,FALSE
A129,2024-06-10 06:00:00,2.09,FALSE
A129,2024-06-10 07:00:00,2.989,FALSE
A129,2024-06-10 08:00:00,1.396,FALSE
A129,2024-06-10 09:00:00,1.715,FALSE
A129,2024-06-10 10:00:00,0.935,FALSE
A129,2024-06-10 11:00:00,1.461,FALSE
A129,2024-06-10 12:00:00,2.188,FALSE
A129,2024-06-10 13:00:00,1.197,FALSE
A129,2024-06-10 14:00:00,1.521,FALSE
A129,2024-06-10 15:00:00,1.755,FALSE
A129,2024-06-10 16:00:00,2.645,FALSE
A129,2024-06-10 17:00:00,4.834,FALSE
A129,2024-06-10 18:00:00,3.869,FALSE
A129,2024-06-10 19:00:00,3.496,FALSE
A129,2024-06-10 20:00:00,3.146,FALSE
A129,2024-06-10 21:00:00,4.846,FALSE
A129,2024-06-10 22:00:00,14.889,TRUE
A129,2024-06-10 23:00:00,1.283,FALSE
A129,2024-06-11 00:00:00,0.711,FALSE
A129,2024-06-11 01:00:00,0.936,FALSE
A129,2024-06-11 02:00:00,0.39,FALSE
A129,2024-06-11 03:00:00,1.265,FALSE
A129,2024-06-11 04:00:00,0.872,FALSE
A129,2024-06-11 05:00:00,0.217,FALSE
A129,2024-06-11 06:00:00,2.244,FALSE
A129,2024-06-11 07:00:00,2.432,FALSE
A129,2024-06-11 08:00:00,1.775,FALSE
A129,2024-06-11 09:00:00,2.264,FALSE
A129,2024-06-11 10:00:00,10.19,TRUE
A129,2024-06-11 11:00:00,1.473,FALSE
A129,2024-06-11 12:00:00,1.439,FALSE
A129,2024-06-11 13:00:00,2.436,FALSE
A129,2024-06-11 14:00:00,2.496,FALSE
A129,2024-06-11 15:00:00,1.05,FALSE
A129,2024-06-11 16:00:00,1.181,FALSE
A129,2024-06-11 17:00:00,12.058,TRUE
A129,2024-06-11 18:00:00,3.577,FALSE
A129,2024-06-11 19:00:00,5.058,FALSE
A129,2024-06-11 20:00:00,4.251,FALSE
A129,2024-06-11 21:00:00,4.677,FALSE
A129,2024-06-11 22:00:00,3.543,FALSE
A129,2024-06-11 23:00:00,1.639,FALSE
A129,2024-06-12 00:00:00,0.535,FALSE
A129,2024-06-12 01:00:00,1.065,FALSE
A129,2024-06-12 02:00:00,0.738,FALSE
A129,2024-06-12 03:00:00,0.398,FALSE
A129,2024-06-12 04:00:00,0.51,FALSE
A129,2024-06-12 05:00:00,10.408,TRUE
A129,2024-06-12 06:00:00,2.309,FALSE
A129,2024-06-12 07:00:00,1.877,FALSE
A129,2024-06-12 08:00:00,2.038,FALSE
A129,2024-06-12 09:00:00,2.745,FALSE
A129,2024-06-12 10:00:00,1.369,FALSE
A129,2024-06-12 11:00:00,1.761,FALSE
A129,2024-06-12 12:00:00,2.078,FALSE
A129,2024-06-12 13:00:00,1.675,FALSE
A129,2024-06-12 14:00:00,1.686,FALSE
A129,2024-06-12 15:00:00,1.294,FALSE
A129,2024-06-12 16:00:00,1.729,FALSE
A129,2024-06-12 17:00:00,3.747,FALSE
A129,2024-06-12 18:00:00,3.756,FALSE
A129,2024-06-12 19:00:00,3.784,FALSE
A129,2024-06-12 20:00:00,4.958,FALSE
A129,2024-06-12 21:00:00,3.788,FALSE
A129,2024-06-12 22:00:00,3.86,FALSE
A129,2024-06-12 23:00:00,1.153,FALSE
A129,2024-06-13 00:00:00,0.936,FALSE
A129,2024-06-13 01:00:00,0.847,FALSE
A129,2024-06-13 02:00:00,0.523,FALSE
A129,2024-06-13 03:00:00,0.355,FALSE
A129,2024-06-13 04:00:00,0.334,FALSE
A129,2024-06-13 05:00:00,1.012,FALSE
A129,2024-06-13 06:00:00,2.104,FALSE
A129,2024-06-13 07:00:00,2.169,FALSE
A129,2024-06-13 08:00:00,2.21,FALSE
A129,2024-06-13 09:00:00,2.163,FALSE
A129,2024-06-13 10:00:00,2.205,FALSE
A129,2024-06-13 11:00:00,1.698,FALSE
A129,2024-06-13 12:00:00,2.313,FALSE
A129,2024-06-13 13:00:00,1.933,FALSE
A129,2024-06-13 14:00:00,1.503,FALSE
A129,2024-06-13 15:00:00,1.699,FALSE
A129,2024-06-13 16:00:00,0.815,FALSE
A129,2024-06-13 17:00:00,4.04,FALSE
A129,2024-06-13 18:00:00,5.23,FALSE
A129,2024-06-13 19:00:00,3.946,FALSE
A129,2024-06-13 20:00:00,4.939,FALSE
A129,2024-06-13 21:00:00,3.881,FALSE
A129,2024-06-13 22:00:00,3.4,FALSE
A129,2024-06-13 23:00:00,1.694,FALSE
A129,2024-06-14 00:00:00,0.758,FALSE
A129,2024-06-14 01:00:00,0.743,FALSE
A129,2024-06-14 02:00:00,0.487,FALSE
A129,2024-06-14 03:00:00,0.267,FALSE
A129,2024-06-14 04:00:00,0.862,FALSE
A129,2024-06-14 05:00:00,11.493,TRUE
A129,2024-06-14 06:00:00,2.627,FALSE
A129,2024-06-14 07:00:00,14.459,TRUE
A129,2024-06-14 08:00:00,1.878,FALSE
A129,2024-06-14 09:00:00,2.639,FALSE
A129,2024-06-14 10:00:00,1.047,FALSE
A129,2024-06-14 11:00:00,2.362,FALSE
A129,2024-06-14 12:00:00,2.723,FALSE
A129,2024-06-14 13:00:00,1.223,FALSE
A129,2024-06-14 14:00:00,1.081,FALSE
A129,2024-06-14 15:00:00,1.917,FALSE
A129,2024-06-14 16:00:00,2.227,FALSE
A129,2024-06-14 17:00:00,14.648,TRUE
A129,2024-06-14 18:00:00,3.072,FALSE
A129,2024-06-14 19:00:00,3.657,FALSE
A129,2024-06-14 20:00:00,4.165,FALSE
A129,2024-06-14 21:00:00,4.174,FALSE
A129,2024-06-14 22:00:00,3.161,FALSE
A129,2024-06-14 23:00:00,2.227,FALSE
A129,2024-06-15 00:00:00,0.555,FALSE
A129,2024-06-15 01:00:00,0.587,FALSE
A129,2024-06-15 02:00:00,12.33,TRUE
A129,2024-06-15 03:00:00,0.734,FALSE
A129,2024-06-15 04:00:00,0.732,FALSE
A129,2024-06-15 05:00:00,0.196,FALSE
A129,2024-06-15 06:00:00,2.127,FALSE
A129,2024-06-15 07:00:00,1.919,FALSE
A129,2024-06-15 08:00:00,1.965,FALSE
A129,2024-06-15 09:00:00,2.751,FALSE
A129,2024-06-15 10:00:00,1.145,FALSE
A129,2024-06-15 11:00:00,2.192,FALSE
A129,2024-06-15 12:00:00,1.324,FALSE
A129,2024-06-15 13:00:00,2.152,FALSE
A129,2024-06-15 14:00:00,1.624,FALSE
A129,2024-06-15 15:00:00,2.72,FALSE
A129,2024-06-15 16:00:00,1.404,FALSE
A129,2024-06-15 17:00:00,4.746,FALSE
A129,2024-06-15 18:00:00,3.749,FALSE
A129,2024-06-15 19:00:00,3.683,FALSE
A129,2024-06-15 20:00:00,4.392,FALSE
A129,2024-06-15 21:00:00,4.683,FALSE
A129,2024-06-15 22:00:00,4.322,FALSE
A129,2024-06-15 23:00:00,1.999,FALSE
A129,2024-06-16 00:00:00,0.704,FALSE
A129,2024-06-16 01:00:00,0.171,FALSE
A129,2024-06-16 02:00:00,0.698,FALSE
A129,2024-06-16 03:00:00,0.528,FALSE
A129,2024-06-16 04:00:00,14.092,TRUE
A129,2024-06-16 05:00:00,0.58,FALSE
A129,2024-06-16 06:00:00,13.024,TRUE
A129,2024-06-16 07:00:00,2.488,FALSE
A129,2024-06-16 08:00:00,1.419,FALSE
A129,2024-06-16 09:00:00,2.192,FALSE
A129,2024-06-16 10:00:00,1.479,FALSE
A129,2024-06-16 11:00:00,2.449,FALSE
A129,2024-06-16 12:00:00,2.284,FALSE
A129,2024-06-16 13:00:00,2.697,FALSE
A129,2024-06-16 14:00:00,1.079,FALSE
A129,2024-06-16 15:00:00,1.953,FALSE
A129,2024-06-16 16:00:00,1.139,FALSE
A129,2024-06-16 17:00:00,4.689,FALSE
A129,2024-06-16 18:00:00,5.162,FALSE
A129,2024-06-16 19:00:00,2.893,FALSE
A129,2024-06-16 20:00:00,4.384,FALSE
A129,2024-06-16 21:00:00,4.979,FALSE
A129,2024-06-16 22:00:00,3.763,FALSE
A129,2024-06-16 23:00:00,1.908,FALSE
A129,2024-06-17 00:00:00,0.581,FALSE
A129,2024-06-17 01:00:00,0.67,FALSE
A129,2024-06-17 02:00:00,0.294,FALSE
A129,2024-06-17 03:00:00,0.771,FALSE
A129,2024-06-17 04:00:00,0.704,FALSE
A129,2024-06-17 05:00:00,0.885,FALSE
A129,2024-06-17 06:00:00,1.286,FALSE
A129,2024-06-17 07:00:00,2.628,FALSE
A129,2024-06-17 08:00:00,2.64,FALSE
A129,2024-06-17 09:00:00,2.338,FALSE
A129,2024-06-17 10:00:00,1.565,FALSE
A129,2024-06-17 11:00:00,14.354,TRUE
A129,2024-06-17 12:00:00,1.526,FALSE
A129,2024-06-17 13:00:00,1.764,FALSE
A129,2024-06-17 14:00:00,2.241,FALSE
A129,2024-06-17 15:00:00,1.798,FALSE
A129,2024-06-17 16:00:00,2.317,FALSE
A129,2024-06-17 17:00:00,4.788,FALSE
A129,2024-06-17 18:00:00,5.016,FALSE
A129,2024-06-17 19:00:00,3.287,FALSE
A129,2024-06-17 20:00:00,4.596,FALSE
A129,2024-06-17 21:00:00,3.701,FALSE
A129,2024-06-17 22:00:00,4.44,FALSE
A129,2024-06-17 23:00:00,2.077,FALSE
A129,2024-06-18 00:00:00,0.162,FALSE
A129,2024-06-18 01:00:00,0.915,FALSE
A129,2024-06-18 02:00:00,0.684,FALSE
A129,2024-06-18 03:00:00,0.859,FALSE
A129,2024-06-18 04:00:00,0.555,FALSE
A129,2024-06-18 05:00:00,0.318,FALSE
A129,2024-06-18 06:00:00,2.093,FALSE
A129,2024-06-18 07:00:00,2.76,FALSE
A129,2024-06-18 08:00:00,1.725,FALSE
A129,2024-06-18 09:00:00,1.619,FALSE
A129,2024-06-18 10:00:00,2.17,FALSE
A129,2024-06-18 11:00:00,1.918,FALSE
A129,2024-06-18 12:00:00,1.847,FALSE
A129,2024-06-18 13:00:00,1.989,FALSE
A129,2024-06-18 14:00:00,2.34,FALSE
A129,2024-06-18 15:00:00,1.551,FALSE
A129,2024-06-18 16:00:00,2.044,FALSE
A129,2024-06-18 17:00:00,4.167,FALSE
A129,2024-06-18 18:00:00,4.105,FALSE
A129,2024-06-18 19:00:00,4.753,FALSE
A129,2024-06-18 20:00:00,3.432,FALSE
A129,2024-06-18 21:00:00,4.113,FALSE
A129,2024-06-18 22:00:00,4.717,FALSE
A129,2024-06-18 23:00:00,1.497,FALSE
A129,2024-06-19 00:00:00,0.266,FALSE
A129,2024-06-19 01:00:00,0.35,FALSE
A129,2024-06-19 02:00:00,0.493,FALSE
A129,2024-06-19 03:00:00,0.961,FALSE
A129,2024-06-19 04:00:00,0.444,FALSE
A129,2024-06-19 05:00:00,0.961,FALSE
A129,2024-06-19 06:00:00,1.837,FALSE
A129,2024-06-19 07:00:00,2.975,FALSE
A129,2024-06-19 08:00:00,1.493,FALSE
A129,2024-06-19 09:00:00,2.8,FALSE
A129,2024-06-19 10:00:00,1.848,FALSE
A129,2024-06-19 11:00:00,2.393,FALSE
A129,2024-06-19 12:00:00,2.498,FALSE
A129,2024-06-19 13:00:00,2.107,FALSE
A129,2024-06-19 14:00:00,1.7,FALSE
A129,2024-06-19 15:00:00,1.336,FALSE
A129,2024-06-19 16:00:00,1.871,FALSE
A129,2024-06-19 17:00:00,3.91,FALSE
A129,2024-06-19 18:00:00,3.937,FALSE
A129,2024-06-19 19:00:00,4.793,FALSE
A129,2024-06-19 20:00:00,3.105,FALSE
A129,2024-06-19 21:00:00,3.349,FALSE
A129,2024-06-19 22:00:00,4.798,FALSE
A129,2024-06-19 23:00:00,1.96,FALSE
A129,2024-06-20 00:00:00,0.94,FALSE
A129,2024-06-20 01:00:00,0.54,FALSE
A129,2024-06-20 02:00:00,0.989,FALSE
A129,2024-06-20 03:00:00,0.807,FALSE
A129,2024-06-20 04:00:00,1.044,FALSE
A129,2024-06-20 05:00:00,0.462,FALSE
A129,2024-06-20 06:00:00,1.645,FALSE
A129,2024-06-20 07:00:00,1.697,FALSE
A129,2024-06-20 08:00:00,10.676,TRUE
A129,2024-06-20 09:00:00,2.183,FALSE
A129,2024-06-20 10:00:00,2.035,FALSE
A129,2024-06-20 11:00:00,1.524,FALSE
A129,2024-06-20 12:00:00,1.402,FALSE
A129,2024-06-20 13:00:00,1.656,FALSE
A129,2024-06-20 14:00:00,1.123,FALSE
A129,2024-06-20 15:00:00,2.117,FALSE
A129,2024-06-20 16:00:00,1.782,FALSE
A129,2024-06-20 17:00:00,3.837,FALSE
A129,2024-06-20 18:00:00,13.079,TRUE
A129,2024-06-20 19:00:00,3.552,FALSE
A129,2024-06-20 20:00:00,3.636,FALSE
A129,2024-06-20 21:00:00,3.293,FALSE
A129,2024-06-20 22:00:00,3.865,FALSE
A129,2024-06-20 23:00:00,1.495,FALSE
A129,2024-06-21 00:00:00,0.63,FALSE
A129,2024-06-21 01:00:00,0.573,FALSE
A129,2024-06-21 02:00:00,0.446,FALSE
A129,2024-06-21 03:00:00,0.885,FALSE
A129,2024-06-21 04:00:00,0.65,FALSE
A129,2024-06-21 05:00:00,0.39,FALSE
A129,2024-06-21 06:00:00,2.802,FALSE
A129,2024-06-21 07:00:00,1.728,FALSE
A129,2024-06-21 08:00:00,2.722,FALSE
A129,2024-06-21 09:00:00,13.678,TRUE
A129,2024-06-21 10:00:00,1.576,FALSE
A129,2024-06-21 11:00:00,1.356,FALSE
A129,2024-06-21 12:00:00,1.916,FALSE
A129,2024-06-21 13:00:00,1.159,FALSE
A129,2024-06-21 14:00:00,1.064,FALSE
A129,2024-06-21 15:00:00,1.961,FALSE
A129,2024-06-21 16:00:00,2.137,FALSE
A129,2024-06-21 17:00:00,4.692,FALSE
A129,2024-06-21 18:00:00,4.644,FALSE
A129,2024-06-21 19:00:00,3.581,FALSE
A129,2024-06-21 20:00:00,3.181,FALSE
A129,2024-06-21 21:00:00,4.756,FALSE
A129,2024-06-21 22:00:00,3.21,FALSE
A129,2024-06-21 23:00:00,14.229,TRUE
A129,2024-06-22 00:00:00,0.468,FALSE
A129,2024-06-22 01:00:00,0.402,FALSE
A129,2024-06-22 02:00:00,1.011,FALSE
A129,2024-06-22 03:00:00,0.748,FALSE
A129,2024-06-22 04:00:00,0.475,FALSE
A129,2024-06-22 05:00:00,0.859,FALSE
A129,2024-06-22 06:00:00,1.592,FALSE
A129,2024-06-22 07:00:00,2.487,FALSE
A129,2024-06-22 08:00:00,14.493,TRUE
A129,2024-06-22 09:00:00,2.654,FALSE
A129,2024-06-22 10:00:00,2.369,FALSE
A129,2024-06-22 11:00:00,2.774,FALSE
A129,2024-06-22 12:00:00,2.168,FALSE
A129,2024-06-22 13:00:00,2.69,FALSE
A129,2024-06-22 14:00:00,2.137,FALSE
A129,2024-06-22 15:00:00,0.977,FALSE
A129,2024-06-22 16:00:00,1.269,FALSE
A129,2024-06-22 17:00:00,4.769,FALSE
A129,2024-06-22 18:00:00,4.515,FALSE
A129,2024-06-22 19:00:00,4.723,FALSE
A129,2024-06-22 20:00:00,3.28,FALSE
A129,2024-06-22 21:00:00,14.927,TRUE
A129,2024-06-22 22:00:00,3.585,FALSE
A129,2024-06-22 23:00:00,1.232,FALSE
A129,2024-06-23 00:00:00,0.765,FALSE
A129,2024-06-23 01:00:00,0.886,FALSE
A129,2024-06-23 02:00:00,0.359,FALSE
A129,2024-06-23 03:00:00,1.254,FALSE
A129,2024-06-23 04:00:00,0.512,FALSE
A129,2024-06-23 05:00:00,0.461,FALSE
A129,2024-06-23 06:00:00,2.347,FALSE
A129,2024-06-23 07:00:00,1.392,FALSE
A129,2024-06-23 08:00:00,3.303,FALSE
A129,2024-06-23 09:00:00,2.89,FALSE
A129,2024-06-23 10:00:00,1.932,FALSE
A129,2024-06-23 11:00:00,0.944,FALSE
A129,2024-06-23 12:00:00,1.551,FALSE
A129,2024-06-23 13:00:00,1.016,FALSE
A129,2024-06-23 14:00:00,1.4,FALSE
A129,2024-06-23 15:00:00,1.538,FALSE
A129,2024-06-23 16:00:00,2.291,FALSE
A129,2024-06-23 17:00:00,4.174,FALSE
A129,2024-06-23 18:00:00,4.095,FALSE
A129,2024-06-23 19:00:00,3.832,FALSE
A129,2024-06-23 20:00:00,4.037,FALSE
A129,2024-06-23 21:00:00,3.976,FALSE
A129,2024-06-23 22:00:00,3.358,FALSE
A129,2024-06-23 23:00:00,1.377,FALSE
A129,2024-06-24 00:00:00,0.467,FALSE
A129,2024-06-24 01:00:00,0.386,FALSE
A129,2024-06-24 02:00:00,0.777,FALSE
A129,2024-06-24 03:00:00,13.415,TRUE
A129,2024-06-24 04:00:00,0.591,FALSE
A129,2024-06-24 05:00:00,0.1,FALSE
A129,2024-06-24 06:00:00,3.104,FALSE
A129,2024-06-24 07:00:00,2.63,FALSE
A129,2024-06-24 08:00:00,2.133,FALSE
A129,2024-06-24 09:00:00,2.457,FALSE
A129,2024-06-24 10:00:00,14.851,TRUE
A129,2024-06-24 11:00:00,14.022,TRUE
A129,2024-06-24 12:00:00,1.207,FALSE
A129,2024-06-24 13:00:00,1.193,FALSE
A129,2024-06-24 14:00:00,2.483,FALSE
A129,2024-06-24 15:00:00,1.965,FALSE
A129,2024-06-24 16:00:00,1.211,FALSE
A129,2024-06-24 17:00:00,3.234,FALSE
A129,2024-06-24 18:00:00,3.103,FALSE
A129,2024-06-24 19:00:00,3.771,FALSE
A129,2024-06-24 20:00:00,3.747,FALSE
A129,2024-06-24 21:00:00,3.666,FALSE
A129,2024-06-24 22:00:00,4.463,FALSE
A129,2024-06-24 23:00:00,1.268,FALSE
A129,2024-06-25 00:00:00,0.886,FALSE
A129,2024-06-25 01:00:00,10.167,TRUE
A129,2024-06-25 02:00:00,0.196,FALSE
A129,2024-06-25 03:00:00,0.721,FALSE
A129,2024-06-25 04:00:00,0.951,FALSE
A129,2024-06-25 05:00:00,0.251,FALSE
A129,2024-06-25 06:00:00,2.98,FALSE
A129,2024-06-25 07:00:00,2.35,FALSE
A129,2024-06-25 08:00:00,1.563,FALSE
A129,2024-06-25 09:00:00,2.837,FALSE
A129,2024-06-25 10:00:00,1.532,FALSE
A129,2024-06-25 11:00:00,1.405,FALSE
A129,2024-06-25 12:00:00,1.67,FALSE
A129,2024-06-25 13:00:00,0.928,FALSE
A129,2024-06-25 14:00:00,1.175,FALSE
A129,2024-06-25 15:00:00,1.207,FALSE
A129,2024-06-25 16:00:00,2.011,FALSE
A129,2024-06-25 17:00:00,2.886,FALSE
A129,2024-06-25 18:00:00,4.735,FALSE
A129,2024-06-25 19:00:00,3.712,FALSE
A129,2024-06-25 20:00:00,4.864,FALSE
A129,2024-06-25 21:00:00,4.172,FALSE
A129,2024-06-25 22:00:00,4.378,FALSE
A129,2024-06-25 23:00:00,1.971,FALSE
A129,2024-06-26 00:00:00,0.349,FALSE
A129,2024-06-26 01:00:00,0.417,FALSE
A129,2024-06-26 02:00:00,0.325,FALSE
A129,2024-06-26 03:00:00,0.329,FALSE
A129,2024-06-26 04:00:00,0.562,FALSE
A129,2024-06-26 05:00:00,0.485,FALSE
A129,2024-06-26 06:00:00,3.116,FALSE
A129,2024-06-26 07:00:00,3.023,FALSE
A129,2024-06-26 08:00:00,1.473,FALSE
A129,2024-06-26 09:00:00,2.329,FALSE
A129,2024-06-26 10:00:00,1.901,FALSE
A129,2024-06-26 11:00:00,1.393,FALSE
A129,2024-06-26 12:00:00,2.366,FALSE
A129,2024-06-26 13:00:00,1.839,FALSE
A129,2024-06-26 14:00:00,2.091,FALSE
A129,2024-06-26 15:00:00,1.634,FALSE
A129,2024-06-26 16:00:00,1.989,FALSE
A129,2024-06-26 17:00:00,4.683,FALSE
A129,2024-06-26 18:00:00,2.915,FALSE
A129,2024-06-26 19:00:00,4.811,FALSE
A129,2024-06-26 20:00:00,4.585,FALSE
A129,2024-06-26 21:00:00,3.526,FALSE
A129,2024-06-26 22:00:00,3.272,FALSE
A129,2024-06-26 23:00:00,12.3,TRUE
A129,2024-06-27 00:00:00,0.649,FALSE
A129,2024-06-27 01:00:00,0.764,FALSE
A129,2024-06-27 02:00:00,0.707,FALSE
A129,2024-06-27 03:00:00,0.504,FALSE
A129,2024-06-27 04:00:00,0.601,FALSE
A129,2024-06-27 05:00:00,0.145,FALSE
A129,2024-06-27 06:00:00,2.221,FALSE
A129,2024-06-27 07:00:00,2.461,FALSE
A129,2024-06-27 08:00:00,2.727,FALSE
A129,2024-06-27 09:00:00,12.789,TRUE
A129,2024-06-27 10:00:00,1.766,FALSE
A129,2024-06-27 11:00:00,2.43,FALSE
A129,2024-06-27 12:00:00,1.239,FALSE
A129,2024-06-27 13:00:00,1.619,FALSE
A129,2024-06-27 14:00:00,11.814,TRUE
A129,2024-06-27 15:00:00,1.505,FALSE
A129,2024-06-27 16:00:00,2.428,FALSE
A129,2024-06-27 17:00:00,3.473,FALSE
A129,2024-06-27 18:00:00,4.192,FALSE
A129,2024-06-27 19:00:00,3.664,FALSE
A129,2024-06-27 20:00:00,4.412,FALSE
A129,2024-06-27 21:00:00,3.566,FALSE
A129,2024-06-27 22:00:00,4.892,FALSE
A129,2024-06-27 23:00:00,1.185,FALSE
A129,2024-06-28 00:00:00,0.618,FALSE
A129,2024-06-28 01:00:00,0.863,FALSE
A129,2024-06-28 02:00:00,0.535,FALSE
A129,2024-06-28 03:00:00,0.639,FALSE
A129,2024-06-28 04:00:00,0.501,FALSE
A129,2024-06-28 05:00:00,0.303,FALSE
A129,2024-06-28 06:00:00,1.341,FALSE
A129,2024-06-28 07:00:00,2.453,FALSE
A129,2024-06-28 08:00:00,3.131,FALSE
A129,2024-06-28 09:00:00,1.94,FALSE
A129,2024-06-28 10:00:00,1.098,FALSE
A129,2024-06-28 11:00:00,12.219,TRUE
A129,2024-06-28 12:00:00,11.07,TRUE
A129,2024-06-28 13:00:00,2.454,FALSE
A129,2024-06-28 14:00:00,1.825,FALSE
A129,2024-06-28 15:00:00,1.236,FALSE
A129,2024-06-28 16:00:00,1.889,FALSE
A129,2024-06-28 17:00:00,3.779,FALSE
A129,2024-06-28 18:00:00,10.488,TRUE
A129,2024-06-28 19:00:00,3.314,FALSE
A129,2024-06-28 20:00:00,4.185,FALSE
A129,2024-06-28 21:00:00,4.713,FALSE
A129,2024-06-28 22:00:00,3.328,FALSE
A129,2024-06-28 23:00:00,12.861,TRUE
A129,2024-06-29 00:00:00,0.776,FALSE
A129,2024-06-29 01:00:00,0.286,FALSE
A129,2024-06-29 02:00:00,0.856,FALSE
A129,2024-06-29 03:00:00,0.3,FALSE
A129,2024-06-29 04:00:00,0.618,FALSE
A129,2024-06-29 05:00:00,0.584,FALSE
A129,2024-06-29 06:00:00,2.772,FALSE
A129,2024-06-29 07:00:00,2.941,FALSE
A129,2024-06-29 08:00:00,1.801,FALSE
A129,2024-06-29 09:00:00,2.298,FALSE
A129,2024-06-29 10:00:00,2.334,FALSE
A129,2024-06-29 11:00:00,1.972,FALSE
A129,2024-06-29 12:00:00,2.104,FALSE
A129,2024-06-29 13:00:00,1.842,FALSE
A129,2024-06-29 14:00:00,1.437,FALSE
A129,2024-06-29 15:00:00,1.542,FALSE
A129,2024-06-29 16:00:00,2.66,FALSE
A129,2024-06-29 17:00:00,12.731,TRUE
A129,2024-06-29 18:00:00,3.434,FALSE
A129,2024-06-29 19:00:00,4.865,FALSE
A129,2024-06-29 20:00:00,3.771,FALSE
A129,2024-06-29 21:00:00,4.094,FALSE
A129,2024-06-29 22:00:00,4.167,FALSE
A129,2024-06-29 23:00:00,0.907,FALSE
A129,2024-06-30 00:00:00,0.86,FALSE
A129,2024-06-30 01:00:00,0.588,FALSE
A129,2024-06-30 02:00:00,0.275,FALSE
A129,2024-06-30 03:00:00,0.918,FALSE
A129,2024-06-30 04:00:00,1.172,FALSE
A129,2024-06-30 05:00:00,0.549,FALSE
A129,2024-06-30 06:00:00,2.804,FALSE
